"행정구역별(시군구)","연령별","항목","단위","2015 년",
"경산시","20~24세","내국인-미혼","","26186",
"경산시","20~24세","내국인-배우자있음","","408",
"경산시","20~24세","내국인-사별","","21",
"경산시","20~24세","내국인-이혼","","27",
"경산시","25~29세","내국인(15세이상)-계","","16606",
"경산시","25~29세","내국인-미혼","","14126",
"경산시","25~29세","내국인-배우자있음","","2390",
"경산시","25~29세","내국인-사별","","19",
"경산시","25~29세","내국인-이혼","","71",
"경산시","30~34세","내국인(15세이상)-계","","18678",
"경산시","30~34세","내국인-미혼","","8714",
"경산시","30~34세","내국인-배우자있음","","9581",
"경산시","30~34세","내국인-사별","","23",
"경산시","30~34세","내국인-이혼","","360",
"경산시","35~39세","내국인(15세이상)-계","","18987",
"경산시","35~39세","내국인-미혼","","5299",
"경산시","35~39세","내국인-배우자있음","","13081",
"경산시","35~39세","내국인-사별","","28",
"경산시","35~39세","내국인-이혼","","579",
"경산시","40~44세","내국인(15세이상)-계","","21652",
"경산시","40~44세","내국인-미혼","","3827",
"경산시","40~44세","내국인-배우자있음","","16116",
"경산시","40~44세","내국인-사별","","193",
"경산시","40~44세","내국인-이혼","","1516",
"경산시","45~49세","내국인(15세이상)-계","","21253",
"경산시","45~49세","내국인-미혼","","2380",
"경산시","45~49세","내국인-배우자있음","","16160",
"경산시","45~49세","내국인-사별","","405",
"경산시","45~49세","내국인-이혼","","2308",
"경산시","50~54세","내국인(15세이상)-계","","21412",
"경산시","50~54세","내국인-미혼","","1284",
"경산시","50~54세","내국인-배우자있음","","16728",
"경산시","50~54세","내국인-사별","","855",
"경산시","50~54세","내국인-이혼","","2545",
"경산시","55~59세","내국인(15세이상)-계","","19562",
"경산시","55~59세","내국인-미혼","","698",
"경산시","55~59세","내국인-배우자있음","","15433",
"경산시","55~59세","내국인-사별","","1466",
"경산시","55~59세","내국인-이혼","","1965",
"경산시","60~64세","내국인(15세이상)-계","","14449",
"경산시","60~64세","내국인-미혼","","221",
"경산시","60~64세","내국인-배우자있음","","11326",
"경산시","60~64세","내국인-사별","","2056",
"경산시","60~64세","내국인-이혼","","846",
"경산시","65~69세","내국인(15세이상)-계","","11097",
"경산시","65~69세","내국인-미혼","","129",
"경산시","65~69세","내국인-배우자있음","","7970",
"경산시","65~69세","내국인-사별","","2355",
"경산시","65~69세","내국인-이혼","","643",
"경산시","70~74세","내국인(15세이상)-계","","9222",
"경산시","70~74세","내국인-미혼","","86",
"경산시","70~74세","내국인-배우자있음","","5834",
"경산시","70~74세","내국인-사별","","2999",
"경산시","70~74세","내국인-이혼","","303",
"경산시","75~79세","내국인(15세이상)-계","","7346",
"경산시","75~79세","내국인-미혼","","29",
"경산시","75~79세","내국인-배우자있음","","3895",
"경산시","75~79세","내국인-사별","","3245",
"경산시","75~79세","내국인-이혼","","177",
"경산시","80~84세","내국인(15세이상)-계","","4511",
"경산시","80~84세","내국인-미혼","","41",
"경산시","80~84세","내국인-배우자있음","","1553",
"경산시","80~84세","내국인-사별","","2887",
"경산시","80~84세","내국인-이혼","","30",
"경산시","85세이상","내국인(15세이상)-계","","2539",
"경산시","85세이상","내국인-미혼","","32",
"경산시","85세이상","내국인-배우자있음","","497",
"경산시","85세이상","내국인-사별","","2001",
"경산시","85세이상","내국인-이혼","","9",
"군위군","합계","내국인(15세이상)-계","","20001",
"군위군","합계","내국인-미혼","","3528",
"군위군","합계","내국인-배우자있음","","12165",
"군위군","합계","내국인-사별","","3635",
"군위군","합계","내국인-이혼","","673",
"군위군","15~19세","내국인(15세이상)-계","","675",
"군위군","15~19세","내국인-미혼","","672",
"군위군","15~19세","내국인-배우자있음","","3",
"군위군","15~19세","내국인-사별","","",
"군위군","15~19세","내국인-이혼","","",
"군위군","20~24세","내국인(15세이상)-계","","756",
"군위군","20~24세","내국인-미혼","","741",
"군위군","20~24세","내국인-배우자있음","","10",
"군위군","20~24세","내국인-사별","","",
"군위군","20~24세","내국인-이혼","","5",
"군위군","25~29세","내국인(15세이상)-계","","724",
"군위군","25~29세","내국인-미혼","","627",
"군위군","25~29세","내국인-배우자있음","","93",
"군위군","25~29세","내국인-사별","","",
"군위군","25~29세","내국인-이혼","","4",
"군위군","30~34세","내국인(15세이상)-계","","727",
"군위군","30~34세","내국인-미혼","","375",
"군위군","30~34세","내국인-배우자있음","","350",
"군위군","30~34세","내국인-사별","","1",
"군위군","30~34세","내국인-이혼","","1",
"군위군","35~39세","내국인(15세이상)-계","","817",
"군위군","35~39세","내국인-미혼","","235",
"군위군","35~39세","내국인-배우자있음","","544",
"군위군","35~39세","내국인-사별","","4",
"군위군","35~39세","내국인-이혼","","34",
"군위군","40~44세","내국인(15세이상)-계","","953",
"군위군","40~44세","내국인-미혼","","219",
"군위군","40~44세","내국인-배우자있음","","660",
"군위군","40~44세","내국인-사별","","17",
"군위군","40~44세","내국인-이혼","","57",
"군위군","45~49세","내국인(15세이상)-계","","1296",
"군위군","45~49세","내국인-미혼","","251",
"군위군","45~49세","내국인-배우자있음","","927",
"군위군","45~49세","내국인-사별","","36",
"군위군","45~49세","내국인-이혼","","82",
"군위군","50~54세","내국인(15세이상)-계","","1935",
"군위군","50~54세","내국인-미혼","","145",
"군위군","50~54세","내국인-배우자있음","","1572",
"군위군","50~54세","내국인-사별","","68",
"군위군","50~54세","내국인-이혼","","150",
"군위군","55~59세","내국인(15세이상)-계","","2250",
"군위군","55~59세","내국인-미혼","","116",
"군위군","55~59세","내국인-배우자있음","","1857",
"군위군","55~59세","내국인-사별","","153",
"군위군","55~59세","내국인-이혼","","124",
"군위군","60~64세","내국인(15세이상)-계","","2012",
"군위군","60~64세","내국인-미혼","","62",
"군위군","60~64세","내국인-배우자있음","","1589",
"군위군","60~64세","내국인-사별","","281",
"군위군","60~64세","내국인-이혼","","80",
"군위군","65~69세","내국인(15세이상)-계","","1812",
"군위군","65~69세","내국인-미혼","","29",
"군위군","65~69세","내국인-배우자있음","","1392",
"군위군","65~69세","내국인-사별","","350",
"군위군","65~69세","내국인-이혼","","41",
"군위군","70~74세","내국인(15세이상)-계","","2136",
"군위군","70~74세","내국인-미혼","","21",
"군위군","70~74세","내국인-배우자있음","","1441",
"군위군","70~74세","내국인-사별","","626",
"군위군","70~74세","내국인-이혼","","48",
"군위군","75~79세","내국인(15세이상)-계","","1909",
"군위군","75~79세","내국인-미혼","","11",
"군위군","75~79세","내국인-배우자있음","","1073",
"군위군","75~79세","내국인-사별","","794",
"군위군","75~79세","내국인-이혼","","31",
"군위군","80~84세","내국인(15세이상)-계","","1277",
"군위군","80~84세","내국인-미혼","","12",
"군위군","80~84세","내국인-배우자있음","","500",
"군위군","80~84세","내국인-사별","","754",
"군위군","80~84세","내국인-이혼","","11",
"군위군","85세이상","내국인(15세이상)-계","","722",
"군위군","85세이상","내국인-미혼","","12",
"군위군","85세이상","내국인-배우자있음","","154",
"군위군","85세이상","내국인-사별","","551",
"군위군","85세이상","내국인-이혼","","5",
"의성군","합계","내국인(15세이상)-계","","46612",
"의성군","합계","내국인-미혼","","7739",
"의성군","합계","내국인-배우자있음","","27751",
"의성군","합계","내국인-사별","","9467",
"의성군","합계","내국인-이혼","","1655",
"의성군","15~19세","내국인(15세이상)-계","","1400",
"의성군","15~19세","내국인-미혼","","1399",
"의성군","15~19세","내국인-배우자있음","","1",
"의성군","15~19세","내국인-사별","","",
"의성군","15~19세","내국인-이혼","","",
"의성군","20~24세","내국인(15세이상)-계","","1659",
"의성군","20~24세","내국인-미혼","","1608",
"의성군","20~24세","내국인-배우자있음","","41",
"의성군","20~24세","내국인-사별","","10",
"의성군","20~24세","내국인-이혼","","",
"의성군","25~29세","내국인(15세이상)-계","","1630",
"의성군","25~29세","내국인-미혼","","1314",
"의성군","25~29세","내국인-배우자있음","","305",
"의성군","25~29세","내국인-사별","","6",
"의성군","25~29세","내국인-이혼","","5",
"의성군","30~34세","내국인(15세이상)-계","","1631",
"의성군","30~34세","내국인-미혼","","844",
"의성군","30~34세","내국인-배우자있음","","747",
"의성군","30~34세","내국인-사별","","",
"의성군","30~34세","내국인-이혼","","40",
"의성군","35~39세","내국인(15세이상)-계","","1635",
"의성군","35~39세","내국인-미혼","","660",
"의성군","35~39세","내국인-배우자있음","","883",
"의성군","35~39세","내국인-사별","","18",
"의성군","35~39세","내국인-이혼","","74",
"의성군","40~44세","내국인(15세이상)-계","","2277",
"의성군","40~44세","내국인-미혼","","711",
"의성군","40~44세","내국인-배우자있음","","1396",
"의성군","40~44세","내국인-사별","","35",
"의성군","40~44세","내국인-이혼","","135",
"의성군","45~49세","내국인(15세이상)-계","","2958",
"의성군","45~49세","내국인-미혼","","457",
"의성군","45~49세","내국인-배우자있음","","2154",
"의성군","45~49세","내국인-사별","","91",
"의성군","45~49세","내국인-이혼","","256",
"의성군","50~54세","내국인(15세이상)-계","","4223",
"의성군","50~54세","내국인-미혼","","331",
"의성군","50~54세","내국인-배우자있음","","3333",
"의성군","50~54세","내국인-사별","","209",
"의성군","50~54세","내국인-이혼","","350",
"의성군","55~59세","내국인(15세이상)-계","","5428",
"의성군","55~59세","내국인-미혼","","188",
"의성군","55~59세","내국인-배우자있음","","4416",
"의성군","55~59세","내국인-사별","","437",
"의성군","55~59세","내국인-이혼","","387",
"의성군","60~64세","내국인(15세이상)-계","","5107",
"의성군","60~64세","내국인-미혼","","79",
"의성군","60~64세","내국인-배우자있음","","4062",
"의성군","60~64세","내국인-사별","","775",
"의성군","60~64세","내국인-이혼","","191",
"의성군","65~69세","내국인(15세이상)-계","","4164",
